timestamp, temperature, humidity, pressure
2026-05-30 22:22:56,38.164241790771484,30.43183708190918,1021.80224609375
2026-05-30 22:23:26,38.31278991699219,30.052785873413086,1021.787353515625
2026-05-30 22:23:56,38.368492126464844,30.302162170410156,1021.7509765625
2026-05-30 22:24:26,38.2385139465332,30.285537719726562,1021.760498046875
2026-05-30 22:24:56,38.164241790771484,30.495014190673828,1021.799072265625
2026-05-30 22:25:26,38.31278991699219,29.913135528564453,1021.81689453125
2026-05-30 22:25:56,38.368492126464844,29.71695899963379,1021.80078125
2026-05-30 22:26:26,38.164241790771484,30.63134002685547,1021.814453125
2026-05-30 22:26:56,38.07140350341797,30.704490661621094,1021.76953125
2026-05-30 22:27:26,38.2385139465332,30.564838409423828,1021.79296875
2026-05-30 22:27:56,38.60987854003906,30.185787200927734,1021.778076171875
2026-05-30 22:28:26,38.10853576660156,30.907316207885742,1021.776611328125
2026-05-30 22:28:56,38.331356048583984,31.226518630981445,1021.7919921875
2026-05-30 22:29:26,38.4056282043457,30.278886795043945,1021.79736328125
2026-05-30 22:29:56,38.201377868652344,30.717788696289062,1021.809814453125
2026-05-30 22:30:26,38.535606384277344,30.405237197875977,1021.83984375
2026-05-30 22:30:56,38.77699279785156,30.415212631225586,1021.8388671875
2026-05-30 22:31:26,38.86983108520508,30.325437545776367,1021.817626953125
2026-05-30 22:31:56,38.86983108520508,30.325437545776367,1021.817626953125
2026-05-30 22:32:26,38.86983108520508,30.325437545776367,1021.817626953125
2026-05-30 22:32:56,38.86983108520508,30.325437545776367,1021.817626953125
2026-05-30 22:33:26,38.86983108520508,30.325437545776367,1021.817626953125
2026-05-30 22:33:56,38.86983108520508,30.325437545776367,1021.817626953125
2026-05-30 22:34:26,38.86983108520508,30.325437545776367,1021.817626953125
2026-05-30 22:34:56,38.86983108520508,30.325437545776367,1021.817626953125
2026-05-30 22:35:26,38.86983108520508,30.325437545776367,1021.817626953125
2026-05-30 22:35:56,38.86983108520508,30.325437545776367,1021.817626953125
2026-05-30 22:36:26,38.86983108520508,30.325437545776367,1021.817626953125
2026-05-30 22:36:56,38.86983108520508,30.325437545776367,1021.817626953125
2026-05-30 22:37:26,38.86983108520508,30.325437545776367,1021.817626953125
2026-05-30 22:37:56,38.127105712890625,30.47506332397461,1021.772705078125
2026-05-30 22:38:26,38.368492126464844,31.63882064819336,1021.782470703125
2026-05-30 22:38:56,38.368492126464844,31.63882064819336,1021.782470703125
2026-05-30 22:39:26,38.368492126464844,31.63882064819336,1021.782470703125
2026-05-30 22:39:56,38.368492126464844,31.63882064819336,1021.782470703125
2026-05-30 22:40:26,38.368492126464844,31.63882064819336,1021.782470703125
2026-05-30 22:40:56,38.368492126464844,31.63882064819336,1021.782470703125
2026-05-30 22:41:26,38.368492126464844,31.63882064819336,1021.782470703125
2026-05-30 22:41:56,38.368492126464844,31.63882064819336,1021.782470703125
2026-05-30 22:42:26,38.368492126464844,31.63882064819336,1021.782470703125
2026-05-30 22:42:56,38.368492126464844,31.63882064819336,1021.782470703125
2026-05-30 22:43:26,38.368492126464844,31.63882064819336,1021.782470703125
2026-05-30 22:43:56,38.368492126464844,31.63882064819336,1021.782470703125
2026-05-30 22:44:26,38.368492126464844,31.63882064819336,1021.782470703125
2026-05-30 22:44:56,38.368492126464844,31.63882064819336,1021.782470703125
2026-05-30 22:45:26,38.368492126464844,31.63882064819336,1021.782470703125
2026-05-30 22:45:56,38.368492126464844,31.63882064819336,1021.782470703125
2026-05-30 22:46:26,38.368492126464844,31.63882064819336,1021.782470703125
2026-05-30 22:46:56,38.368492126464844,31.63882064819336,1021.782470703125
2026-05-30 22:47:26,37.84858322143555,31.060266494750977,1021.732666015625
2026-05-30 22:47:56,37.84858322143555,31.060266494750977,1021.732666015625
2026-05-30 22:48:26,37.84858322143555,31.060266494750977,1021.732666015625
2026-05-30 22:48:56,37.84858322143555,31.060266494750977,1021.732666015625
2026-05-30 22:49:26,37.84858322143555,31.060266494750977,1021.732666015625
2026-05-30 22:49:56,37.84858322143555,31.060266494750977,1021.732666015625
2026-05-30 22:50:26,37.84858322143555,31.060266494750977,1021.732666015625
2026-05-30 22:50:56,38.089969635009766,30.684539794921875,1021.78759765625
2026-05-30 22:51:26,38.07140350341797,30.641313552856445,1021.837158203125
2026-05-30 22:51:56,38.14567565917969,30.538238525390625,1021.807861328125
2026-05-30 22:52:26,38.14567565917969,30.538238525390625,1021.807861328125
2026-05-30 22:52:56,38.14567565917969,30.538238525390625,1021.807861328125
2026-05-30 22:53:26,38.14567565917969,30.538238525390625,1021.807861328125
2026-05-30 22:53:56,38.14567565917969,30.538238525390625,1021.807861328125
2026-05-30 22:54:26,38.14567565917969,30.538238525390625,1021.807861328125
2026-05-30 22:54:56,38.14567565917969,30.538238525390625,1021.807861328125
2026-05-30 22:55:26,38.14567565917969,30.538238525390625,1021.807861328125
2026-05-30 22:55:56,38.14567565917969,30.538238525390625,1021.807861328125
2026-05-30 22:56:26,38.14567565917969,30.538238525390625,1021.807861328125
2026-05-30 22:56:56,38.14567565917969,30.538238525390625,1021.807861328125
2026-05-30 22:57:26,38.14567565917969,30.538238525390625,1021.807861328125
2026-05-30 22:57:56,38.14567565917969,30.538238525390625,1021.807861328125
2026-05-30 22:58:26,38.14567565917969,30.538238525390625,1021.807861328125
2026-05-30 22:58:56,38.14567565917969,30.538238525390625,1021.807861328125
2026-05-30 22:59:26,38.331356048583984,29.354530334472656,1021.84912109375
2026-05-30 22:59:56,38.331356048583984,29.354530334472656,1021.84912109375
2026-05-30 23:00:26,38.331356048583984,29.354530334472656,1021.84912109375
2026-05-30 23:00:56,38.331356048583984,29.354530334472656,1021.84912109375
2026-05-30 23:01:26,38.331356048583984,29.354530334472656,1021.84912109375
2026-05-30 23:01:56,38.331356048583984,29.354530334472656,1021.84912109375
2026-05-30 23:02:26,38.331356048583984,29.354530334472656,1021.84912109375
2026-05-30 23:02:56,38.331356048583984,29.354530334472656,1021.84912109375
2026-05-30 23:03:26,38.331356048583984,29.354530334472656,1021.84912109375
2026-05-30 23:03:56,38.089969635009766,30.18246078491211,1021.812255859375
2026-05-30 23:04:26,38.219947814941406,30.21571159362793,1021.81005859375
2026-05-30 23:04:56,38.18280792236328,29.996259689331055,1021.83154296875
2026-05-30 23:05:26,38.27565002441406,30.312137603759766,1021.805419921875
2026-05-30 23:05:56,38.4241943359375,29.949710845947266,1021.81201171875
2026-05-30 23:06:26,38.51703643798828,30.448463439941406,1021.78857421875
2026-05-30 23:06:56,38.7584228515625,30.202411651611328,1021.775634765625
2026-05-30 23:07:26,38.628448486328125,30.275562286376953,1021.816650390625
